"INDICATOR","HFA_25"

"HFA_25","Total fertility rate"

"UNIT_TYPE","Unit"
"BIRTHS_WOMAN","births per woman"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","SEEHN","ALL","1995","1.67"
"","SEEHN","ALL","1996","1.67"
"","SEEHN","ALL","1997","1.63"
"","SEEHN","ALL","1998","1.6"
"","SEEHN","ALL","1999","1.58"
"","SEEHN","ALL","2000","1.57"
"","SEEHN","ALL","2001","1.53"
"","SEEHN","ALL","2002","1.54"
"","SEEHN","ALL","2003","1.53"
"","SEEHN","ALL","2004","1.52"
"","SEEHN","ALL","2005","1.5"
"","SEEHN","ALL","2006","1.49"
"","SEEHN","ALL","2007","1.5"
"","SEEHN","ALL","2008","1.58"
"","SEEHN","ALL","2009","1.6"
"","SEEHN","ALL","2010","1.6"
"","SEEHN","ALL","2011","1.55"
"","SEEHN","ALL","2012","1.58"
"","SEEHN","ALL","2013","1.64"
"","SEEHN","ALL","2014","1.76"
"","SEEHN","ALL","2015","1.8"
"","SEEHN","ALL","2016","1.83"
"","SEEHN","ALL","2017","1.84"
"","SEEHN","ALL","2018","1.83"
"","SEEHN","ALL","2019","1.81"
"","SEEHN","ALL","2020","1.8"
"","SMALL","ALL","1984","1.97"
"","SMALL","ALL","1985","1.9"
"","SMALL","ALL","1986","1.92"
"","SMALL","ALL","1987","1.93"
"","SMALL","ALL","1988","2.01"
"","SMALL","ALL","1989","1.99"
"","SMALL","ALL","1990","2.01"
"","SMALL","ALL","1991","1.98"
"","SMALL","ALL","1992","2.05"
"","SMALL","ALL","1993","1.97"
"","SMALL","ALL","1994","1.93"
"","SMALL","ALL","1995","1.86"
"","SMALL","ALL","1996","1.89"
"","SMALL","ALL","1997","1.85"
"","SMALL","ALL","1998","1.79"
"","SMALL","ALL","1999","1.75"
"","SMALL","ALL","2000","1.77"
"","SMALL","ALL","2001","1.68"
"","SMALL","ALL","2002","1.63"
"","SMALL","ALL","2003","1.65"
"","SMALL","ALL","2004","1.62"
"","SMALL","ALL","2005","1.57"
"","SMALL","ALL","2006","1.61"
"","SMALL","ALL","2007","1.59"
"","SMALL","ALL","2008","1.64"
"","SMALL","ALL","2009","1.65"
"","SMALL","ALL","2010","1.6"
"","SMALL","ALL","2011","1.55"
"","SMALL","ALL","2012","1.56"
"","SMALL","ALL","2013","1.53"
"","SMALL","ALL","2014","1.53"
"","SMALL","ALL","2015","1.5"
"","SMALL","ALL","2016","1.52"
"","SMALL","ALL","2017","1.47"
"","SMALL","ALL","2018","1.47"
"","SMALL","ALL","2019","1.45"
"","SMALL","ALL","2020","1.44"
"SMR","","ALL","1991","1.5"
"SMR","","ALL","2001","1.3"
"SMR","","ALL","2003","1.2"
"SMR","","ALL","2007","1.23"
"SMR","","ALL","2008","1.55"
"SMR","","ALL","2009","1.37"
"SMR","","ALL","2010","1.57"
"SMR","","ALL","2011","1.54"
"SMR","","ALL","2012","1.36"
"SMR","","ALL","2013","1.52"
"SMR","","ALL","2014","1.53"
"SMR","","ALL","2015","1.36"
"SMR","","ALL","2016","1.4"
"SMR","","ALL","2017","1.2"
"SMR","","ALL","2018","1.3"
"SMR","","ALL","2019","1.3"
"SMR","","ALL","2020","1.3"
"SMR","","ALL","2021","1.2"
"SRB","","ALL","1985","2.2"
"SRB","","ALL","1986","2.2"
"SRB","","ALL","1987","2.2"
"SRB","","ALL","1988","2.2"
"SRB","","ALL","1989","2.1"
"SRB","","ALL","1990","2.1"
"SRB","","ALL","1991","2"
"SRB","","ALL","1992","1.9"
"SRB","","ALL","1993","1.9"
"SRB","","ALL","1994","1.9"
"SRB","","ALL","1995","1.9"
"SRB","","ALL","1996","1.8"
"SRB","","ALL","1997","1.7"
"SRB","","ALL","1998","1.5"
"SRB","","ALL","1999","1.4"
"SRB","","ALL","2000","1.4"
"SRB","","ALL","2001","1.5"
"SRB","","ALL","2002","1.6"
"SRB","","ALL","2003","1.6"
"SRB","","ALL","2004","1.6"
"SRB","","ALL","2005","1.5"
"SRB","","ALL","2006","1.4"
"SRB","","ALL","2007","1.4"
"SRB","","ALL","2008","1.4"
"SRB","","ALL","2009","1.4"
"SRB","","ALL","2010","1.4"
"SRB","","ALL","2011","1.4"
"SRB","","ALL","2012","1.4"
"SRB","","ALL","2013","1.4"
"SRB","","ALL","2014","1.4"
"SRB","","ALL","2015","1.5"
"SRB","","ALL","2016","1.5"
"SRB","","ALL","2017","1.5"
"SRB","","ALL","2018","1.5"
"SRB","","ALL","2019","1.5"
"SRB","","ALL","2020","1.5"
"SVK","","ALL","1980","2.3"
"SVK","","ALL","1981","2.29"
"SVK","","ALL","1982","2.28"
"SVK","","ALL","1983","2.28"
"SVK","","ALL","1984","2.26"
"SVK","","ALL","1985","2.25"
"SVK","","ALL","1986","2.18"
"SVK","","ALL","1987","2.14"
"SVK","","ALL","1988","2.15"
"SVK","","ALL","1989","2.08"
"SVK","","ALL","1990","2.09"
"SVK","","ALL","1991","2.05"
"SVK","","ALL","1992","1.99"
"SVK","","ALL","1993","1.93"
"SVK","","ALL","1994","1.67"
"SVK","","ALL","1995","1.52"
"SVK","","ALL","1996","1.47"
"SVK","","ALL","1997","1.43"
"SVK","","ALL","1998","1.37"
"SVK","","ALL","1999","1.33"
"SVK","","ALL","2000","1.29"
"SVK","","ALL","2001","1.2"
"SVK","","ALL","2002","1.18"
"SVK","","ALL","2003","1.2"
"SVK","","ALL","2004","1.24"
"SVK","","ALL","2005","1.25"
"SVK","","ALL","2006","1.25"
"SVK","","ALL","2007","1.26"
"SVK","","ALL","2008","1.34"
"SVK","","ALL","2009","1.42"
"SVK","","ALL","2010","1.41"
"SVK","","ALL","2011","1.46"
"SVK","","ALL","2012","1.34"
"SVK","","ALL","2013","1.35"
"SVK","","ALL","2014","1.37"
"SVK","","ALL","2015","1.4"
"SVK","","ALL","2016","1.48"
"SVK","","ALL","2017","1.52"
"SVK","","ALL","2018","1.54"
"SVK","","ALL","2019","1.56"
"SVK","","ALL","2020","1.59"
"SVK","","ALL","2021","1.64"
"SVN","","ALL","1970","2.21"
"SVN","","ALL","1971","2.16"
"SVN","","ALL","1972","2.14"
"SVN","","ALL","1973","2.18"
"SVN","","ALL","1974","2.1"
"SVN","","ALL","1975","2.16"
"SVN","","ALL","1976","2.17"
"SVN","","ALL","1977","2.16"
"SVN","","ALL","1978","2.19"
"SVN","","ALL","1979","2.22"
"SVN","","ALL","1980","2.11"
"SVN","","ALL","1981","1.96"
"SVN","","ALL","1982","1.93"
"SVN","","ALL","1983","1.82"
"SVN","","ALL","1984","1.75"
"SVN","","ALL","1985","1.72"
"SVN","","ALL","1986","1.65"
"SVN","","ALL","1987","1.64"
"SVN","","ALL","1988","1.63"
"SVN","","ALL","1989","1.52"
"SVN","","ALL","1990","1.46"
"SVN","","ALL","1991","1.42"
"SVN","","ALL","1992","1.34"
"SVN","","ALL","1993","1.33"
"SVN","","ALL","1994","1.32"
"SVN","","ALL","1995","1.29"
"SVN","","ALL","1996","1.28"
"SVN","","ALL","1997","1.25"
"SVN","","ALL","1998","1.23"
"SVN","","ALL","1999","1.21"
"SVN","","ALL","2000","1.26"
"SVN","","ALL","2001","1.21"
"SVN","","ALL","2002","1.21"
"SVN","","ALL","2003","1.2"
"SVN","","ALL","2004","1.25"
"SVN","","ALL","2005","1.26"
"SVN","","ALL","2006","1.31"
"SVN","","ALL","2007","1.38"
"SVN","","ALL","2008","1.53"
"SVN","","ALL","2009","1.53"
"SVN","","ALL","2010","1.57"
"SVN","","ALL","2011","1.56"
"SVN","","ALL","2012","1.58"
"SVN","","ALL","2013","1.55"
"SVN","","ALL","2014","1.58"
"SVN","","ALL","2015","1.57"
"SVN","","ALL","2016","1.58"
"SVN","","ALL","2017","1.62"
"SVN","","ALL","2018","1.61"
"SVN","","ALL","2019","1.61"
"SVN","","ALL","2020","1.6"
"SWE","","ALL","1970","1.91"
"SWE","","ALL","1971","1.96"
"SWE","","ALL","1972","1.91"
"SWE","","ALL","1973","1.86"
"SWE","","ALL","1974","1.87"
"SWE","","ALL","1975","1.77"
"SWE","","ALL","1976","1.68"
"SWE","","ALL","1977","1.64"
"SWE","","ALL","1978","1.6"
"SWE","","ALL","1979","1.66"
"SWE","","ALL","1980","1.68"
"SWE","","ALL","1981","1.63"
"SWE","","ALL","1982","1.62"
"SWE","","ALL","1983","1.61"
"SWE","","ALL","1984","1.66"
"SWE","","ALL","1985","1.74"
"SWE","","ALL","1986","1.8"
"SWE","","ALL","1987","1.84"
"SWE","","ALL","1988","1.96"
"SWE","","ALL","1989","2.01"
"SWE","","ALL","1990","2.13"
"SWE","","ALL","1991","2.11"
"SWE","","ALL","1992","2.07"
"SWE","","ALL","1993","1.98"
"SWE","","ALL","1994","1.88"
"SWE","","ALL","1995","1.73"
"SWE","","ALL","1996","1.6"
"SWE","","ALL","1997","1.53"
"SWE","","ALL","1998","1.51"
"SWE","","ALL","1999","1.5"
"SWE","","ALL","2000","1.54"
"SWE","","ALL","2001","1.57"
"SWE","","ALL","2002","1.65"
"SWE","","ALL","2003","1.71"
"SWE","","ALL","2004","1.75"
"SWE","","ALL","2005","1.77"
"SWE","","ALL","2006","1.85"
"SWE","","ALL","2007","1.88"
"SWE","","ALL","2008","1.91"
"SWE","","ALL","2009","1.93"
"SWE","","ALL","2010","1.98"
"SWE","","ALL","2011","1.9"
"SWE","","ALL","2012","1.9"
"SWE","","ALL","2013","1.89"
"SWE","","ALL","2014","1.88"
"SWE","","ALL","2015","1.85"
"SWE","","ALL","2016","1.85"
"SWE","","ALL","2017","1.78"
"SWE","","ALL","2018","1.75"
"SWE","","ALL","2019","1.7"
"SWE","","ALL","2020","1.66"
"TJK","","ALL","1970","5.9"
"TJK","","ALL","1980","5.6"
"TJK","","ALL","1989","5.08"
"TJK","","ALL","1991","5"
"TJK","","ALL","1992","5.1"
"TJK","","ALL","1993","4.8"
"TJK","","ALL","1994","4"
"TJK","","ALL","1995","4.1"
"TJK","","ALL","1997","3.5"
"TJK","","ALL","1998","3.4"
"TJK","","ALL","2000","3.12"
"TJK","","ALL","2001","3.1"
"TJK","","ALL","2002","3.81"
"TJK","","ALL","2003","3"
"TJK","","ALL","2005","3.53"
"TJK","","ALL","2010","3.6"
"TJK","","ALL","2011","2.77"
"TJK","","ALL","2012","3.8"
"TJK","","ALL","2013","2.62"
"TJK","","ALL","2014","2.98"
"TJK","","ALL","2015","3"
"TJK","","ALL","2016","3.7"
"TJK","","ALL","2017","3.8"
"TKM","","ALL","1970","6"
"TKM","","ALL","1980","4.9"
"TKM","","ALL","1989","4.27"
"TKM","","ALL","1991","4.1"
"TKM","","ALL","1992","3.3"
"TKM","","ALL","1993","3.9"
"TKM","","ALL","1994","3.8"
"TKM","","ALL","1995","3.8"
"TKM","","ALL","1997","3"
"TKM","","ALL","1998","2.9"
"TKM","","ALL","2000","2.33"
"TKM","","ALL","2001","3.3"
"TKM","","ALL","2002","2.76"
"TKM","","ALL","2003","2.7"
"TKM","","ALL","2005","2.6"
"TKM","","ALL","2011","2.9"
"TKM","","ALL","2012","2.9"
"TKM","","ALL","2013","2.8"
"TKM","","ALL","2014","2.9"
"TKM","","ALL","2015","2.9"
"TKM","","ALL","2016","2.9"
"TKM","","ALL","2017","2.8"
"TKM","","ALL","2018","2.7"
"TKM","","ALL","2019","2.5"
"TKM","","ALL","2020","2.3"
"TKM","","ALL","2021","2.2"
"TUR","","ALL","1970","5.62"
"TUR","","ALL","1971","5.53"
"TUR","","ALL","1972","5.43"
"TUR","","ALL","1973","5.32"
"TUR","","ALL","1974","5.19"
"TUR","","ALL","1975","5.06"
"TUR","","ALL","1976","4.92"
"TUR","","ALL","1977","4.79"
"TUR","","ALL","1978","4.65"
"TUR","","ALL","1979","4.53"
"TUR","","ALL","1980","4.41"
"TUR","","ALL","1981","4.28"
"TUR","","ALL","1982","4.16"
"TUR","","ALL","1983","4.02"
"TUR","","ALL","1984","3.88"
"TUR","","ALL","1985","3.74"
"TUR","","ALL","1986","3.6"
"TUR","","ALL","1987","3.46"
"TUR","","ALL","1988","3.33"
"TUR","","ALL","1989","3.21"
"TUR","","ALL","1990","3.11"
"TUR","","ALL","1991","3.02"
"TUR","","ALL","1992","2.94"
"TUR","","ALL","1993","2.87"
"TUR","","ALL","1994","2.81"
"TUR","","ALL","1995","2.76"
"TUR","","ALL","1996","2.71"
"TUR","","ALL","1997","2.66"
"TUR","","ALL","1998","2.61"
"TUR","","ALL","1999","2.56"
"TUR","","ALL","2000","2.5"
"TUR","","ALL","2001","2.38"
"TUR","","ALL","2002","2.17"
"TUR","","ALL","2003","2.09"
"TUR","","ALL","2004","2.11"
"TUR","","ALL","2005","2.12"
"TUR","","ALL","2006","2.12"
"TUR","","ALL","2007","2.16"
"TUR","","ALL","2008","2.15"
"TUR","","ALL","2009","2.1"
"TUR","","ALL","2010","2.08"
"TUR","","ALL","2011","2.05"
"TUR","","ALL","2012","2.11"
"TUR","","ALL","2013","2.11"
"TUR","","ALL","2014","2.19"
"TUR","","ALL","2015","2.16"
"TUR","","ALL","2016","2.11"
"TUR","","ALL","2017","2.08"
"TUR","","ALL","2018","2"
"TUR","","ALL","2019","1.88"
"TUR","","ALL","2020","1.76"
"TUR","","ALL","2021","1.7"
"UKR","","ALL","1970","2.1"
"UKR","","ALL","1980","2"
"UKR","","ALL","1986","2.15"
"UKR","","ALL","1988","2.06"
"UKR","","ALL","1989","1.93"
"UKR","","ALL","1991","1.7"
"UKR","","ALL","1992","1.8"
"UKR","","ALL","1993","1.6"
"UKR","","ALL","1994","1.5"
"UKR","","ALL","1995","1.38"
"UKR","","ALL","1996","1.31"
"UKR","","ALL","1997","1.25"
"UKR","","ALL","1998","1.2"
"UKR","","ALL","1999","1.2"
"UKR","","ALL","2000","1.2"
"UKR","","ALL","2001","1.1"
"UKR","","ALL","2002","1.13"
"UKR","","ALL","2003","1.18"
"UKR","","ALL","2004","1.22"
"UKR","","ALL","2005","1.21"
"UKR","","ALL","2006","1.31"
"UKR","","ALL","2007","1.34"
"UKR","","ALL","2008","1.46"
"UKR","","ALL","2009","1.47"
"UKR","","ALL","2010","1.43"
"UKR","","ALL","2011","1.46"
"UKR","","ALL","2012","1.53"
"UKR","","ALL","2013","1.5"
"UZB","","ALL","1970","5.7"
"UZB","","ALL","1980","4.8"
"UZB","","ALL","1989","4.02"
"UZB","","ALL","1991","4.1"
"UZB","","ALL","1992","3.3"
"UZB","","ALL","1993","3.8"
"UZB","","ALL","1994","3.5"
"UZB","","ALL","1995","3.6"
"UZB","","ALL","1996","3.3"
"UZB","","ALL","1997","3.4"
"UZB","","ALL","1998","2.8"
"UZB","","ALL","1999","2.8"
"UZB","","ALL","2000","2.58"
"UZB","","ALL","2001","2.46"
"UZB","","ALL","2002","2.35"
"UZB","","ALL","2003","2.31"
"UZB","","ALL","2004","2.26"
"UZB","","ALL","2005","2.22"
"UZB","","ALL","2006","2.39"
"UZB","","ALL","2007","2.55"
"UZB","","ALL","2008","2.64"
"UZB","","ALL","2009","2.53"
"UZB","","ALL","2010","2.34"
"UZB","","ALL","2011","2.24"
"UZB","","ALL","2012","2.19"
"UZB","","ALL","2013","2.35"
"UZB","","ALL","2014","2.46"
"UZB","","ALL","2015","2.49"
"UZB","","ALL","2016","2.46"
"UZB","","ALL","2017","2.42"
"UZB","","ALL","2018","2.6"
"","WHO_EURO","ALL","1970","2.44"
"","WHO_EURO","ALL","1980","2.18"
"","WHO_EURO","ALL","1981","2.15"
"","WHO_EURO","ALL","1982","2.13"
"","WHO_EURO","ALL","1983","2.09"
"","WHO_EURO","ALL","1984","2.1"
"","WHO_EURO","ALL","1985","2.09"
"","WHO_EURO","ALL","1986","2.08"
"","WHO_EURO","ALL","1987","2.06"
"","WHO_EURO","ALL","1988","2.05"
"","WHO_EURO","ALL","1989","2.01"
"","WHO_EURO","ALL","1990","1.97"
"","WHO_EURO","ALL","1991","1.9"
"","WHO_EURO","ALL","1992","1.85"
"","WHO_EURO","ALL","1993","1.77"
"","WHO_EURO","ALL","1994","1.7"
"","WHO_EURO","ALL","1995","1.66"
"","WHO_EURO","ALL","1996","1.63"
"","WHO_EURO","ALL","1997","1.6"
"","WHO_EURO","ALL","1998","1.57"
"","WHO_EURO","ALL","1999","1.55"
"","WHO_EURO","ALL","2000","1.56"
"","WHO_EURO","ALL","2001","1.53"
"","WHO_EURO","ALL","2002","1.53"
"","WHO_EURO","ALL","2003","1.54"
"","WHO_EURO","ALL","2004","1.57"
"","WHO_EURO","ALL","2005","1.57"
"","WHO_EURO","ALL","2006","1.61"
"","WHO_EURO","ALL","2007","1.65"
"","WHO_EURO","ALL","2008","1.71"
"","WHO_EURO","ALL","2009","1.7"
"","WHO_EURO","ALL","2010","1.71"
"","WHO_EURO","ALL","2011","1.7"
"","WHO_EURO","ALL","2012","1.73"
"","WHO_EURO","ALL","2013","1.71"
"","WHO_EURO","ALL","2014","1.75"
"","WHO_EURO","ALL","2015","1.76"
"","WHO_EURO","ALL","2016","1.77"
"","WHO_EURO","ALL","2017","1.73"
"","WHO_EURO","ALL","2018","1.72"
"","WHO_EURO","ALL","2019","1.7"
"","WHO_EURO","ALL","2020","1.71"

"Last update","2022.08.31 14:50:27 GMT"
"Description","Total fertility rate"
"Reference link","https://dw.euro.who.int/api/v3/measures/HFA_25?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2022. All rights reserved.","https://www.who.int/about/policies/publishing/copyright"
